sample_id,split
9996_0001_048555,val
9996_0001_051311,train
9996_0001_070919,train
9996_0001_096202,train
9996_0001_100058,train
9996_0001_101909,train
9996_0001_102516,train
9996_0001_105516,train
9996_0001_111845,train
9996_0001_003615,train
9996_0001_003768,train
9996_0001_005752,val
9996_0001_006283,val
9996_0001_012179,train
9996_0001_016935,train
9996_0001_018351,val
9996_0001_041690,train
9996_0001_048603,val
9996_0001_054859,train
9996_0001_057078,train
9996_0001_071570,train
9996_0001_074077,train
9996_0001_086686,train
9996_0001_099012,train
9996_0001_112450,train
9996_0001_117768,train
9996_0001_069655,train
9996_0001_000252,train
9996_0001_107071,train
9996_0001_079143,train
9996_0001_020839,train
9996_0001_089576,train
9996_0001_005945,val
9996_0001_031680,train
9996_0001_073459,train
9996_0001_060644,train
9996_0001_085763,train
9996_0001_049995,val
9996_0001_080672,train
9996_0001_077356,train
9996_0001_032160,train
9996_0001_077518,train
9996_0001_094203,train
9996_0001_069693,train
9996_0001_083924,train
9996_0001_007876,train
9996_0001_092586,train
9996_0001_055769,train
9996_0001_042176,train
9996_0001_056750,train
9996_0001_023748,train
9996_0001_056542,train
9996_0001_016602,train
9996_0001_001212,val
9996_0001_087054,train
9996_0001_095822,train
9996_0001_005796,val
9996_0001_008012,train
9996_0001_069331,train
9996_0001_073735,train
9996_0001_022549,train
9996_0001_106358,train
9996_0001_006881,val
9996_0001_002018,train
9996_0001_047342,val
9996_0001_068728,train
9996_0001_110202,train
9996_0001_019992,train
9996_0001_022615,train
9996_0001_069496,train
9996_0001_008934,train
9996_0001_092110,train
9996_0001_075695,train
9996_0001_062106,train
9996_0001_070721,train
9996_0001_118564,train
9996_0001_072270,train
9996_0001_062495,train
9996_0001_057664,train
9996_0001_089285,train
9996_0001_080530,train
9996_0001_072931,train
9996_0001_028047,train
9996_0001_079629,train
9996_0001_073764,train
9996_0001_089423,train
9996_0001_092943,train
9996_0001_053702,train
9996_0001_112317,train
9996_0001_026831,train
9996_0001_002151,val
9996_0001_089456,train
9996_0001_075707,train
9996_0001_054049,train
9996_0001_056793,train
9996_0001_017872,train
9996_0001_040656,train
9996_0001_082244,train
9996_0001_056801,train
9996_0001_027862,train
9996_0001_067625,train
9996_0001_001474,train
9996_0001_014189,val
9996_0001_075901,train
9996_0001_000763,train
9996_0001_062209,train
9996_0001_068788,train
9996_0001_062402,train
9996_0001_015328,train
9996_0001_095173,train
9996_0001_108721,train
9996_0001_107396,train
9996_0001_031847,train
9996_0001_074655,train
9996_0001_041283,train
9996_0001_053207,train
9996_0001_091105,train
9996_0001_002566,val
9996_0001_045963,train
9996_0001_064189,train
9996_0001_054286,train
9996_0001_070370,train
9996_0001_069766,train
9996_0001_009487,train
9996_0001_020853,train
9996_0001_089897,train
9996_0001_003306,train
9996_0001_022744,train
9996_0001_100078,train
9996_0001_050657,val
9996_0001_019623,train
9996_0001_004633,val
9996_0001_028696,train
9996_0001_002156,val
9996_0001_045148,val
9996_0001_081462,train
9996_0001_010414,val
9996_0001_076665,train
9996_0001_005356,train
9996_0001_117617,train
9996_0001_051912,train
9996_0001_020723,train
9996_0001_012797,train
9996_0001_009308,val
9996_0001_077157,train
9996_0001_051103,train
9996_0001_065324,train
9996_0001_054641,train
9996_0001_049750,val
9996_0001_015879,train
9996_0001_010733,val
9996_0001_095423,train
9996_0001_040628,train
9996_0001_068708,train
9996_0001_106471,train
9996_0001_040449,train
9996_0001_080815,train
9996_0001_048269,val
9996_0001_076526,train
9996_0001_080819,train
9996_0001_080151,train
9996_0001_113150,train
9996_0001_097795,train
9996_0001_089023,train
9996_0001_051930,train
9996_0001_047337,train
9996_0001_048136,val
9996_0001_042026,train
9996_0001_012871,train
9996_0001_116745,train
9996_0001_045058,val
9996_0001_057598,train
9996_0001_071453,train
9996_0001_012762,train
9996_0001_057503,train
9996_0001_107957,train
9996_0001_110173,train
9996_0001_064249,train
9996_0001_084773,train
9996_0001_092768,train
9996_0001_013419,train
9996_0001_064387,train
9996_0001_111197,train
9996_0001_046437,val
9996_0001_111160,train
9996_0001_056648,train
9996_0001_114656,train
9996_0001_107988,train
9996_0001_004989,val
9996_0001_028004,train
9996_0001_017393,train
9996_0001_096999,train
9996_0001_078006,train
9996_0001_064055,train
9996_0001_017999,train
9996_0001_093022,train
9996_0001_098128,train
9996_0001_007858,train
9996_0001_104620,train
9996_0001_019984,train
9996_0001_071479,train
9996_0001_078923,train
9996_0001_073658,train
9996_0001_073353,train
9996_0001_057461,train
9996_0001_015202,train
9996_0001_112493,train
9996_0001_108123,train
9996_0001_067460,train
9996_0001_089183,train
9996_0001_118891,train
9996_0001_063301,train
9996_0001_075850,train
9996_0001_033122,train
9996_0001_041679,train
9996_0001_074219,train
9996_0001_001276,val
9996_0001_060212,train
9996_0001_084828,train
9996_0001_002397,val
9996_0001_096730,train
9996_0001_020422,train
9996_0001_067843,train
9996_0001_002271,train
9996_0001_070951,train
9996_0001_098703,train
9996_0001_071288,train
9996_0001_081585,train
9996_0001_116307,train
9996_0001_051554,train
9996_0001_097220,train
9996_0001_058065,train
9996_0001_016363,val
9996_0001_098952,train
9996_0001_051799,train
9996_0001_089330,train
9996_0001_041009,train
9996_0001_005803,train
9996_0001_098282,train
9996_0001_050878,val
9996_0001_061634,train
9996_0001_099960,train
9996_0001_090129,train
9996_0001_051374,train
9996_0001_080108,train
9996_0001_036665,train
9996_0001_109727,train
9996_0001_060350,train
9996_0001_019098,train
9996_0001_118538,train
9996_0001_003339,train
9996_0001_010496,val
9996_0001_035992,train
9996_0001_096205,train
9996_0001_105842,train
9996_0001_104778,train
9996_0001_094909,train
9996_0001_086534,train
9996_0001_049530,val
9996_0001_095353,train
9996_0001_116883,train
9996_0001_036234,train
9996_0001_087281,train
9996_0001_103185,train
9996_0001_021872,train
9996_0001_010901,val
9996_0001_064505,train
9996_0001_095646,train
9996_0001_083052,train
9996_0001_085499,train
9996_0001_023132,train
9996_0001_049362,val
9996_0001_076632,train
9996_0001_032465,train
9996_0001_000756,train
9996_0001_078999,train
9996_0001_018617,train
9996_0001_092033,train
9996_0001_035767,train
9996_0001_001672,val
9996_0001_047770,train
9996_0001_071630,train
9996_0001_065172,train
9996_0001_003620,train
9996_0001_036618,train
9996_0001_094476,train
9996_0001_104380,train
9996_0001_091272,train
9996_0001_114279,train
9996_0001_060059,train
9996_0001_093947,train
9996_0001_001372,val
9996_0001_097864,train
9996_0001_054015,train
9996_0001_078594,train
9996_0001_113303,train
9996_0001_031686,train
9996_0001_107041,train
9996_0001_021232,train
9996_0001_105435,train
9996_0001_044926,val
9996_0001_085386,train
9996_0001_093958,train
9996_0001_032340,train
9996_0001_091036,train
9996_0001_066143,train
9996_0001_027883,train
9996_0001_087612,train
9996_0001_006612,val
9996_0001_015271,train
9996_0001_002340,train
9996_0001_091895,train
9996_0001_063077,train
9996_0001_101373,train
9996_0001_114679,train
9996_0001_032645,train
9996_0001_018209,train
9996_0001_014254,train
9996_0001_027201,train
9996_0001_001629,train
9996_0001_012018,train
9996_0001_024074,train
9996_0001_058222,train
9996_0001_065259,train
9996_0001_002311,val
9996_0001_099477,train
9996_0001_028027,train
9996_0001_076128,train
9996_0001_079676,train
9996_0001_108996,train
9996_0001_021089,train
9996_0001_052127,train
9996_0001_079108,train
9996_0001_106670,train
9996_0001_015998,val
9996_0001_090935,train
9996_0001_106327,train
9996_0001_045316,val
9996_0001_106335,train
9996_0001_113523,train
9996_0001_041276,train
9996_0001_061992,train
9996_0001_032065,train
9996_0001_002478,val
9996_0001_021611,train
9996_0001_069839,train
9996_0001_081028,train
9996_0001_059700,train
9996_0001_001614,val
9996_0001_094160,train
9996_0001_109532,train
9996_0001_105545,train
9996_0001_046701,train
9996_0001_073270,train
9996_0001_007627,train
9996_0001_079331,train
9996_0001_054928,train
9996_0001_073522,train
9996_0001_118466,train
9996_0001_045320,train
9996_0001_076245,train
9996_0001_104887,train
9996_0001_035807,train
9996_0001_023044,train
9996_0001_015595,train
9996_0001_061305,train
9996_0001_097566,train
9996_0001_096228,train
9996_0001_068216,train
9996_0001_055158,train
9996_0001_019452,train
9996_0001_093024,train
9996_0001_003534,train
9996_0001_001012,val
9996_0001_061351,train
9996_0001_032509,train
9996_0001_076018,train
9996_0001_097213,train
9996_0001_041115,train
9996_0001_056816,train
9996_0001_113830,train
9996_0001_019396,train
9996_0001_053677,train
9996_0001_116613,train
9996_0001_110237,train
9996_0001_013706,train
9996_0001_033260,train
9996_0001_080863,train
9996_0001_064408,train
9996_0001_040603,train
9996_0001_117876,train
9996_0001_113193,train
9996_0001_032741,train
9996_0001_022979,train
9996_0001_020596,train
9996_0001_069404,train
9996_0001_085643,train
9996_0001_073837,train
9996_0001_099797,train
9996_0001_097089,train
9996_0001_110897,train
9996_0001_009442,val
9996_0001_046092,train
9996_0001_096098,train
9996_0001_079028,train
9996_0001_079674,train
9996_0001_009646,train
9996_0001_015138,train
9996_0001_096404,train
9996_0001_037169,train
9996_0001_096778,train
9996_0001_066584,train
9996_0001_031714,train
9996_0001_014832,val
9996_0001_100770,train
9996_0001_112035,train
9996_0001_089209,train
9996_0001_118062,train
9996_0001_078940,train
9996_0001_085314,train
9996_0001_044733,val
9996_0001_100053,train
9996_0001_051027,val
9996_0001_109325,train
9996_0001_081080,train
9996_0001_112291,train
9996_0001_047129,val
9996_0001_020811,train
9996_0001_091362,train
9996_0001_071101,train
9996_0001_089937,train
9996_0001_006776,val
9996_0001_113011,train
9996_0001_092963,train
9996_0001_035924,train
9996_0001_041970,train
9996_0001_068651,train
9996_0001_111694,train
9996_0001_081009,train
9996_0001_053095,train
9996_0001_092694,train
9996_0001_073080,train
9996_0001_009537,train
9996_0001_083209,train
9996_0001_114471,train
9996_0001_045363,train
9996_0001_102009,train
9996_0001_085498,train
9996_0001_113577,train
9996_0001_023213,train
9996_0001_048938,val
9996_0001_037449,train
9996_0001_075989,train
9996_0001_064054,train
9996_0001_021011,train
9996_0001_022901,train
9996_0001_117888,train
9996_0001_071236,train
9996_0001_005407,val
9996_0001_069572,train
9996_0001_095377,train
9996_0001_076770,train
9996_0001_068095,train
9996_0001_023826,train
9996_0001_071784,train
9996_0001_081986,train
9996_0001_015157,train
9996_0001_004980,val
9996_0001_064355,train
9996_0001_108856,train
9996_0001_054797,train
9996_0001_096445,train
9996_0001_075052,train
9996_0001_013485,train
9996_0001_002349,val
9996_0001_098648,train
9996_0001_001730,train
9996_0001_048168,val
9996_0001_086297,train
9996_0001_092697,train
9996_0001_111388,train
9996_0001_019830,train
9996_0001_015131,val
9996_0001_023029,train
9996_0001_097405,train
9996_0001_001675,train
9996_0001_028014,train
9996_0001_087658,train
9996_0001_078318,train
9996_0001_110105,train
9996_0001_092705,train
9996_0001_074796,train
9996_0001_057810,train
9996_0001_098991,train
9996_0001_089493,train
9996_0001_026825,train
9996_0001_069102,train
9996_0001_077355,train
9996_0001_027455,train
9996_0001_112374,train
9996_0001_071925,train
9996_0001_074850,train
9996_0001_095907,train
9996_0001_077548,train
9996_0001_107774,train
9996_0001_041625,train
9996_0001_007942,train
9996_0001_059298,train
9996_0001_001424,val
9996_0001_081327,train
9996_0001_109602,train
9996_0001_099595,train
9996_0001_101361,train
9996_0001_075741,train
9996_0001_079532,train
9996_0001_087382,train
9996_0001_086247,train
9996_0001_088380,train
9996_0001_107893,train
9996_0001_059683,train
9996_0001_089069,train
9996_0001_108259,train
9996_0001_004468,val
9996_0001_036203,train
9996_0001_079536,train
9996_0001_016288,val
9996_0001_059282,train
9996_0001_093578,train
9996_0001_108676,train
9996_0001_013735,train
9996_0001_108936,train
9996_0001_019417,train
9996_0001_078199,train
9996_0001_012716,train
9996_0001_023358,train
9996_0001_032768,train
9996_0001_109131,train
9996_0001_010483,val
9996_0001_051474,train
9996_0001_082664,train
9996_0001_092725,train
9996_0001_057518,train
9996_0001_008483,train
9996_0001_028788,train
9996_0001_063715,train
9996_0001_084725,train
9996_0001_076511,train
9996_0001_090468,train
9996_0001_013868,train
9996_0001_078427,train
9996_0001_031732,train
9996_0001_087855,train
9996_0001_116726,train
9996_0001_037612,train
9996_0001_094721,train
9996_0001_019362,train
9996_0001_075996,train
9996_0001_009169,val
9996_0001_101269,train
9996_0001_063923,train
9996_0001_069562,train
9996_0001_110934,train
9996_0001_112944,train
9996_0001_058465,train
9996_0001_009826,train
9996_0001_004492,val
9996_0001_106378,train
9996_0001_036392,train
9996_0001_021064,train
9996_0001_050622,val
9996_0001_068197,train
9996_0001_107681,train
9996_0001_045385,val
9996_0001_003847,train
9996_0001_020806,train
9996_0001_018926,train
9996_0001_064325,train
9996_0001_062978,train
9996_0001_018538,val
9996_0001_009955,train
9996_0001_113220,train
9996_0001_054924,train
9996_0001_011730,train
9996_0001_051201,train
9996_0001_027896,train
9996_0001_086057,train
9996_0001_023866,train
9996_0001_078805,train
9996_0001_065334,train
9996_0001_045644,train
9996_0001_116315,train
9996_0001_093165,train
9996_0001_014496,val
9996_0001_073900,train
9996_0001_069878,train
9996_0001_020730,train
9996_0001_009200,val
9996_0001_083313,train
9996_0001_063024,train
9996_0001_001727,val
9996_0001_096421,train
9996_0001_050838,train
9996_0001_007625,train
9996_0001_057990,train
9996_0001_076303,train
9996_0001_064908,train
9996_0001_047348,train
9996_0001_071921,train
9996_0001_066056,train
9996_0001_052366,train
9996_0001_055224,train
9996_0001_048439,train
9996_0001_095677,train
9996_0001_103158,train
9996_0001_088183,train
9996_0001_059615,train
9996_0001_112026,train
9996_0001_062552,train
9996_0001_096833,train
9996_0001_081402,train
9996_0001_000271,train
9996_0001_001174,val
9996_0001_098716,train
9996_0001_086307,train
9996_0001_076044,train
9996_0001_079768,train
9996_0001_001855,val
9996_0001_040290,train
9996_0001_015803,train
9996_0001_075106,train
9996_0001_056497,train
9996_0001_112327,train
9996_0001_075964,train
9996_0001_113798,train
9996_0001_010103,train
9996_0001_000161,train
9996_0001_000866,train
9996_0001_111632,train
9996_0001_065016,train
9996_0001_020808,train
9996_0001_112827,train
9996_0001_045584,train
9996_0001_021558,train
9996_0001_074038,train
9996_0001_020958,train
9996_0001_007569,train
9996_0001_016695,train
9996_0001_073609,train
9996_0001_061094,train
9996_0001_009437,val
9996_0001_096846,train
9996_0001_032537,train
9996_0001_024000,train
9996_0001_036707,train
9996_0001_109067,train
9996_0001_055999,train
9996_0001_117746,train
9996_0001_112638,train
9996_0001_056455,train
9996_0001_032163,train
9996_0001_009835,train
9996_0001_002430,train
9996_0001_031545,train
9996_0001_113360,train
9996_0001_037706,train
9996_0001_091228,train
9996_0001_099005,train
9996_0001_070549,train
9996_0001_021859,train
9996_0001_093973,train
9996_0001_099426,train
9996_0001_104543,train
9996_0001_002954,val
9996_0001_015611,train
9996_0001_012166,train
9996_0001_019040,train
9996_0001_023407,train
9996_0001_012084,train
9996_0001_111673,train
9996_0001_077478,train
9996_0001_106688,train
9996_0001_027806,train
9996_0001_002363,train
9996_0001_084738,train
9996_0001_028729,train
9996_0001_076185,train
9996_0001_062740,train
9996_0001_081861,train
9996_0001_007527,train
9996_0001_083830,train
9996_0001_093100,train
9996_0001_022975,train
9996_0001_070474,train
9996_0001_074315,train
9996_0001_116123,train
9996_0001_049596,train
9996_0001_075034,train
9996_0001_031880,train
9996_0001_064703,train
9996_0001_052851,train
9996_0001_022672,train
9996_0001_064612,train
9996_0001_117855,train
9996_0001_011754,train
